time_iso8601,stars_cumulative
2022-10-12 00:00:00+00:00,4530
2022-10-13 00:00:00+00:00,4534
2022-10-14 00:00:00+00:00,4540
2022-10-15 00:00:00+00:00,4543
2022-10-16 00:00:00+00:00,4548
2022-10-17 00:00:00+00:00,4554
2022-10-18 00:00:00+00:00,4560
2022-10-19 00:00:00+00:00,4564
2022-10-20 00:00:00+00:00,4569
2022-10-21 00:00:00+00:00,4573
2022-10-22 00:00:00+00:00,4575
2022-10-23 00:00:00+00:00,4578
2022-10-24 00:00:00+00:00,4586
2022-10-25 00:00:00+00:00,4588
2022-10-26 00:00:00+00:00,4592
2022-10-27 00:00:00+00:00,4597
2022-10-28 00:00:00+00:00,4600
2022-10-29 00:00:00+00:00,4604
2022-10-30 00:00:00+00:00,4607
2022-10-31 00:00:00+00:00,4611
2022-11-01 00:00:00+00:00,4619
2022-11-02 00:00:00+00:00,4629
2022-11-03 00:00:00+00:00,4633
2022-11-04 00:00:00+00:00,4636
2022-11-05 00:00:00+00:00,4640
2022-11-06 00:00:00+00:00,4641
2022-11-07 00:00:00+00:00,4643
2022-11-08 00:00:00+00:00,4653
2022-11-09 00:00:00+00:00,4658
2022-11-10 00:00:00+00:00,4661
2022-11-11 00:00:00+00:00,4667
2022-11-12 00:00:00+00:00,4668
2022-11-13 00:00:00+00:00,4670
2022-11-14 00:00:00+00:00,4675
2022-11-15 00:00:00+00:00,4677
2022-11-16 00:00:00+00:00,4679
2022-11-17 00:00:00+00:00,4687
2022-11-18 00:00:00+00:00,4692
2022-11-19 00:00:00+00:00,4694
2022-11-20 00:00:00+00:00,4698
2022-11-21 00:00:00+00:00,4704
2022-11-22 00:00:00+00:00,4706
2022-11-23 00:00:00+00:00,4714
2022-11-24 00:00:00+00:00,4717
2022-11-25 00:00:00+00:00,4724
2022-11-26 00:00:00+00:00,4727
2022-11-27 00:00:00+00:00,4730
2022-11-28 00:00:00+00:00,4737
2022-11-29 00:00:00+00:00,4742
2022-11-30 00:00:00+00:00,4744
2022-12-01 00:00:00+00:00,4748
2022-12-02 00:00:00+00:00,4749
2022-12-03 00:00:00+00:00,4753
2022-12-04 00:00:00+00:00,4755
2022-12-05 00:00:00+00:00,4762
2022-12-06 00:00:00+00:00,4765
2022-12-07 00:00:00+00:00,4767
2022-12-08 00:00:00+00:00,4771
2022-12-09 00:00:00+00:00,4776
2022-12-10 00:00:00+00:00,4780
2022-12-11 00:00:00+00:00,4782
2022-12-12 00:00:00+00:00,4790
2022-12-13 00:00:00+00:00,4797
2022-12-14 00:00:00+00:00,4799
2022-12-15 00:00:00+00:00,4805
2022-12-16 00:00:00+00:00,4810
2022-12-17 00:00:00+00:00,4811
2022-12-18 00:00:00+00:00,4812
2022-12-19 00:00:00+00:00,4815
2022-12-20 00:00:00+00:00,4820
2022-12-21 00:00:00+00:00,4826
2022-12-22 00:00:00+00:00,4830
2022-12-23 00:00:00+00:00,4834
2022-12-24 00:00:00+00:00,4837
2022-12-25 00:00:00+00:00,4838
2022-12-27 00:00:00+00:00,4841
2022-12-28 00:00:00+00:00,4847
2022-12-29 00:00:00+00:00,4851
2022-12-30 00:00:00+00:00,4857
2022-12-31 00:00:00+00:00,4859
2023-01-01 00:00:00+00:00,4861
2023-01-02 00:00:00+00:00,4862
2023-01-03 00:00:00+00:00,4869
2023-01-04 00:00:00+00:00,4874
2023-01-05 00:00:00+00:00,4878
2023-01-06 00:00:00+00:00,4881
2023-01-08 00:00:00+00:00,4884
2023-01-09 00:00:00+00:00,4890
2023-01-10 00:00:00+00:00,4892
2023-01-11 00:00:00+00:00,4893
2023-01-12 00:00:00+00:00,4901
2023-01-13 00:00:00+00:00,4906
2023-01-14 00:00:00+00:00,4908
2023-01-15 00:00:00+00:00,4909
2023-01-16 00:00:00+00:00,4913
2023-01-17 00:00:00+00:00,4917
2023-01-18 00:00:00+00:00,4920
2023-01-19 00:00:00+00:00,4924
2023-01-20 00:00:00+00:00,4927
2023-01-21 00:00:00+00:00,4928
2023-01-22 00:00:00+00:00,4929
2023-01-23 00:00:00+00:00,4933
2023-01-24 00:00:00+00:00,4937
2023-01-25 00:00:00+00:00,4938
2023-01-26 00:00:00+00:00,4941
2023-01-27 00:00:00+00:00,4945
2023-01-28 00:00:00+00:00,4950
2023-01-29 00:00:00+00:00,4952
2023-01-30 00:00:00+00:00,4954
2023-01-31 00:00:00+00:00,4961
2023-02-01 00:00:00+00:00,4966
2023-02-02 00:00:00+00:00,4968
2023-02-03 00:00:00+00:00,4974
2023-02-04 00:00:00+00:00,4980
2023-02-05 00:00:00+00:00,4989
2023-02-06 00:00:00+00:00,4995
2023-02-07 00:00:00+00:00,4999
2023-02-08 00:00:00+00:00,5002
2023-02-09 00:00:00+00:00,5004
2023-02-10 00:00:00+00:00,5008
2023-02-12 00:00:00+00:00,5012
2023-02-13 00:00:00+00:00,5021
2023-02-14 00:00:00+00:00,5025
2023-02-15 00:00:00+00:00,5031
2023-02-16 00:00:00+00:00,5036
2023-02-17 00:00:00+00:00,5041
2023-02-18 00:00:00+00:00,5043
2023-02-19 00:00:00+00:00,5044
2023-02-20 00:00:00+00:00,5046
2023-02-21 00:00:00+00:00,5050
2023-02-22 00:00:00+00:00,5057
2023-02-23 00:00:00+00:00,5063
2023-02-24 00:00:00+00:00,5068
2023-02-25 00:00:00+00:00,5071
2023-02-26 00:00:00+00:00,5075
2023-02-27 00:00:00+00:00,5079
2023-02-28 00:00:00+00:00,5080
2023-03-01 00:00:00+00:00,5084
2023-03-02 00:00:00+00:00,5088
2023-03-03 00:00:00+00:00,5090
2023-03-04 00:00:00+00:00,5093
2023-03-05 00:00:00+00:00,5097
2023-03-06 00:00:00+00:00,5106
2023-03-07 00:00:00+00:00,5110
2023-03-08 00:00:00+00:00,5117
2023-03-09 00:00:00+00:00,5118
2023-03-10 00:00:00+00:00,5124
2023-03-11 00:00:00+00:00,5127
2023-03-12 00:00:00+00:00,5129
2023-03-13 00:00:00+00:00,5135
2023-03-14 00:00:00+00:00,5141
2023-03-15 00:00:00+00:00,5146
2023-03-16 00:00:00+00:00,5152
2023-03-17 00:00:00+00:00,5156
2023-03-18 00:00:00+00:00,5158
2023-03-19 00:00:00+00:00,5161
2023-03-20 00:00:00+00:00,5163
2023-03-21 00:00:00+00:00,5167
2023-03-22 00:00:00+00:00,5174
2023-03-23 00:00:00+00:00,5180
2023-03-24 00:00:00+00:00,5186
2023-03-25 00:00:00+00:00,5187
2023-03-26 00:00:00+00:00,5191
2023-03-27 00:00:00+00:00,5194
2023-03-28 00:00:00+00:00,5199
2023-03-29 00:00:00+00:00,5209
2023-03-30 00:00:00+00:00,5211
2023-03-31 00:00:00+00:00,5215
2023-04-01 00:00:00+00:00,5219
2023-04-02 00:00:00+00:00,5224
2023-04-03 00:00:00+00:00,5229
2023-04-04 00:00:00+00:00,5233
2023-04-05 00:00:00+00:00,5234
2023-04-06 00:00:00+00:00,5239
2023-04-07 00:00:00+00:00,5240
2023-04-08 00:00:00+00:00,5241
2023-04-09 00:00:00+00:00,5245
2023-04-10 00:00:00+00:00,5254
2023-04-11 00:00:00+00:00,5264
2023-04-12 00:00:00+00:00,5269
2023-04-13 00:00:00+00:00,5276
2023-04-14 00:00:00+00:00,5279
2023-04-15 00:00:00+00:00,5284
2023-04-16 00:00:00+00:00,5288
2023-04-17 00:00:00+00:00,5292
2023-04-18 00:00:00+00:00,5296
2023-04-19 00:00:00+00:00,5300
2023-04-20 00:00:00+00:00,5303
2023-04-21 00:00:00+00:00,5308
2023-04-22 00:00:00+00:00,5310
2023-04-23 00:00:00+00:00,5313
2023-04-24 00:00:00+00:00,5319
2023-04-25 00:00:00+00:00,5325
2023-04-26 00:00:00+00:00,5327
2023-04-27 00:00:00+00:00,5330
2023-04-28 00:00:00+00:00,5336
2023-04-29 00:00:00+00:00,5339
2023-04-30 00:00:00+00:00,5342
2023-05-01 00:00:00+00:00,5344
2023-05-02 00:00:00+00:00,5346
2023-05-04 00:00:00+00:00,5349
2023-05-05 00:00:00+00:00,5355
2023-05-06 00:00:00+00:00,5362
2023-05-07 00:00:00+00:00,5365
2023-05-08 00:00:00+00:00,5371
2023-05-09 00:00:00+00:00,5374
2023-05-10 00:00:00+00:00,5377
2023-05-11 00:00:00+00:00,5379
2023-05-12 00:00:00+00:00,5382
2023-05-13 00:00:00+00:00,5385
2023-05-14 00:00:00+00:00,5388
2023-05-15 00:00:00+00:00,5395
2023-05-16 00:00:00+00:00,5399
2023-05-17 00:00:00+00:00,5401
2023-05-18 00:00:00+00:00,5404
2023-05-19 00:00:00+00:00,5406
2023-05-20 00:00:00+00:00,5408
2023-05-21 00:00:00+00:00,5411
2023-05-22 00:00:00+00:00,5412
2023-05-23 00:00:00+00:00,5416
2023-05-24 00:00:00+00:00,5423
2023-05-25 00:00:00+00:00,5433
2023-05-26 00:00:00+00:00,5436
2023-05-27 00:00:00+00:00,5437
2023-05-28 00:00:00+00:00,5440
2023-05-29 00:00:00+00:00,5450
2023-05-30 00:00:00+00:00,5457
2023-05-31 00:00:00+00:00,5461
2023-06-01 00:00:00+00:00,5503
2023-06-02 00:00:00+00:00,5531
2023-06-03 00:00:00+00:00,5545
2023-06-04 00:00:00+00:00,5556
2023-06-05 00:00:00+00:00,5570
2023-06-06 00:00:00+00:00,5582
2023-06-07 00:00:00+00:00,5599
2023-06-08 00:00:00+00:00,5615
2023-06-09 00:00:00+00:00,5623
2023-06-10 00:00:00+00:00,5624
2023-06-11 00:00:00+00:00,5631
2023-06-12 00:00:00+00:00,5640
2023-06-13 00:00:00+00:00,5651
2023-06-14 00:00:00+00:00,5658
2023-06-15 00:00:00+00:00,5663
2023-06-16 00:00:00+00:00,5668
2023-06-17 00:00:00+00:00,5674
2023-06-18 00:00:00+00:00,5678
2023-06-19 00:00:00+00:00,5684
2023-06-20 00:00:00+00:00,5692
2023-06-21 00:00:00+00:00,5700
2023-06-22 00:00:00+00:00,5705
2023-06-23 00:00:00+00:00,5711
2023-06-24 00:00:00+00:00,5723
2023-06-25 00:00:00+00:00,5730
2023-06-26 00:00:00+00:00,5737
2023-06-27 00:00:00+00:00,5744
2023-06-28 00:00:00+00:00,5747
2023-06-29 00:00:00+00:00,5750
2023-06-30 00:00:00+00:00,5754
2023-07-01 00:00:00+00:00,5760
2023-07-02 00:00:00+00:00,5765
2023-07-03 00:00:00+00:00,5768
2023-07-04 00:00:00+00:00,5774
2023-07-05 00:00:00+00:00,5777
2023-07-06 00:00:00+00:00,5784
2023-07-07 00:00:00+00:00,5790
2023-07-08 00:00:00+00:00,5794
2023-07-09 00:00:00+00:00,5798
2023-07-10 00:00:00+00:00,5804
2023-07-11 00:00:00+00:00,5808
2023-07-12 00:00:00+00:00,5810
2023-07-13 00:00:00+00:00,5819
2023-07-14 00:00:00+00:00,5821
2023-07-15 00:00:00+00:00,5826
2023-07-16 00:00:00+00:00,5833
2023-07-17 00:00:00+00:00,5840
2023-07-18 00:00:00+00:00,5846
2023-07-19 00:00:00+00:00,5851
2023-07-20 00:00:00+00:00,5854
2023-07-21 00:00:00+00:00,5857
2023-07-22 00:00:00+00:00,5860
2023-07-23 00:00:00+00:00,5862
2023-07-24 00:00:00+00:00,5868
2023-07-25 00:00:00+00:00,5870
2023-07-26 00:00:00+00:00,5879
2023-07-27 00:00:00+00:00,5884
2023-07-28 00:00:00+00:00,5885
2023-07-29 00:00:00+00:00,5888
2023-07-30 00:00:00+00:00,5889
2023-07-31 00:00:00+00:00,5892
2023-08-01 00:00:00+00:00,5895
2023-08-02 00:00:00+00:00,5901
2023-08-03 00:00:00+00:00,5911
2023-08-04 00:00:00+00:00,5917
2023-08-05 00:00:00+00:00,5920
2023-08-06 00:00:00+00:00,5923
2023-08-07 00:00:00+00:00,5928
2023-08-08 00:00:00+00:00,5934
2023-08-09 00:00:00+00:00,5938
2023-08-10 00:00:00+00:00,5943
2023-08-12 00:00:00+00:00,5944
2023-08-13 00:00:00+00:00,5947
2023-08-14 00:00:00+00:00,5952
2023-08-15 00:00:00+00:00,5956
2023-08-16 00:00:00+00:00,5964
2023-08-17 00:00:00+00:00,5967
2023-08-18 00:00:00+00:00,5976
2023-08-19 00:00:00+00:00,5979
2023-08-20 00:00:00+00:00,5980
2023-08-21 00:00:00+00:00,5985
2023-08-22 00:00:00+00:00,5990
2023-08-23 00:00:00+00:00,5996
2023-08-24 00:00:00+00:00,6003
2023-08-25 00:00:00+00:00,6009
2023-08-26 00:00:00+00:00,6013
2023-08-27 00:00:00+00:00,6018
2023-08-28 00:00:00+00:00,6020
2023-08-29 00:00:00+00:00,6024
2023-08-30 00:00:00+00:00,6033
2023-08-31 00:00:00+00:00,6038
2023-09-01 00:00:00+00:00,6043
2023-09-03 00:00:00+00:00,6045
2023-09-04 00:00:00+00:00,6053
2023-09-05 00:00:00+00:00,6054
2023-09-06 00:00:00+00:00,6056
2023-09-07 00:00:00+00:00,6062
2023-09-08 00:00:00+00:00,6066
2023-09-09 00:00:00+00:00,6070
2023-09-10 00:00:00+00:00,6075
2023-09-11 00:00:00+00:00,6081
2023-09-12 00:00:00+00:00,6085
2023-09-13 00:00:00+00:00,6086
2023-09-14 00:00:00+00:00,6088
2023-09-15 00:00:00+00:00,6092
2023-09-16 00:00:00+00:00,6094
2023-09-17 00:00:00+00:00,6096
2023-09-18 00:00:00+00:00,6103
2023-09-19 00:00:00+00:00,6104
2023-09-20 00:00:00+00:00,6108
2023-09-21 00:00:00+00:00,6114
2023-09-22 00:00:00+00:00,6117
2023-09-23 00:00:00+00:00,6118
2023-09-24 00:00:00+00:00,6121
2023-09-25 00:00:00+00:00,6127
2023-09-27 00:00:00+00:00,6128
2023-09-28 00:00:00+00:00,6131
2023-09-29 00:00:00+00:00,6135
2023-09-30 00:00:00+00:00,6140
2023-10-01 00:00:00+00:00,6142
2023-10-03 00:00:00+00:00,6144
2023-10-04 00:00:00+00:00,6148
2023-10-06 00:00:00+00:00,6150
2023-10-07 00:00:00+00:00,6155
2023-10-08 00:00:00+00:00,6164
2023-10-09 00:00:00+00:00,6165
2023-10-10 00:00:00+00:00,6170
2023-10-11 00:00:00+00:00,6173
2023-10-12 00:00:00+00:00,6176
2023-10-13 00:00:00+00:00,6177
2023-10-14 00:00:00+00:00,6179
2023-10-15 00:00:00+00:00,6182
2023-10-16 00:00:00+00:00,6186
2023-10-18 00:00:00+00:00,6187
2023-10-19 00:00:00+00:00,6192
2023-10-20 00:00:00+00:00,6195
2023-10-21 00:00:00+00:00,6198
2023-10-22 00:00:00+00:00,6203
2023-10-23 00:00:00+00:00,6207
2023-10-24 00:00:00+00:00,6213
2023-10-25 00:00:00+00:00,6216
2023-10-26 00:00:00+00:00,6219
2023-10-27 00:00:00+00:00,6223
2023-10-28 00:00:00+00:00,6226
2023-10-29 00:00:00+00:00,6228
2023-10-30 00:00:00+00:00,6232
2023-10-31 00:00:00+00:00,6237
2023-11-01 00:00:00+00:00,6238
2023-11-02 00:00:00+00:00,6240
2023-11-03 00:00:00+00:00,6243
2023-11-04 00:00:00+00:00,6244
2023-11-05 00:00:00+00:00,6246
2023-11-06 00:00:00+00:00,6253
2023-11-07 00:00:00+00:00,6261
2023-11-08 00:00:00+00:00,6264
2023-11-09 00:00:00+00:00,6265
2023-11-10 00:00:00+00:00,6269
2023-11-11 00:00:00+00:00,6271
2023-11-12 00:00:00+00:00,6274
2023-11-13 00:00:00+00:00,6277
2023-11-14 00:00:00+00:00,6282
2023-11-15 00:00:00+00:00,6287
2023-11-16 00:00:00+00:00,6291
2023-11-17 00:00:00+00:00,6293
2023-11-18 00:00:00+00:00,6295
2023-11-20 00:00:00+00:00,6298
2023-11-21 00:00:00+00:00,6303
2023-11-22 00:00:00+00:00,6304
2023-11-23 00:00:00+00:00,6307
2023-11-24 00:00:00+00:00,6311
2023-11-25 00:00:00+00:00,6312
2023-11-26 00:00:00+00:00,6314
2023-11-27 00:00:00+00:00,6315
2023-11-28 00:00:00+00:00,6316
2023-11-29 00:00:00+00:00,6320
2023-11-30 00:00:00+00:00,6325
2023-12-01 00:00:00+00:00,6328
2023-12-02 00:00:00+00:00,6331
2023-12-03 00:00:00+00:00,6332
2023-12-04 00:00:00+00:00,6342
2023-12-05 00:00:00+00:00,6344
2023-12-06 00:00:00+00:00,6348
2023-12-07 00:00:00+00:00,6356
2023-12-08 00:00:00+00:00,6358
2023-12-10 00:00:00+00:00,6360
2023-12-11 00:00:00+00:00,6366
2023-12-12 00:00:00+00:00,6371
2023-12-13 00:00:00+00:00,6373
2023-12-14 00:00:00+00:00,6379
2023-12-15 00:00:00+00:00,6381
2023-12-17 00:00:00+00:00,6383
2023-12-18 00:00:00+00:00,6387
2023-12-19 00:00:00+00:00,6389
2023-12-20 00:00:00+00:00,6391
2023-12-21 00:00:00+00:00,6392
2023-12-22 00:00:00+00:00,6393
2023-12-23 00:00:00+00:00,6397
2023-12-24 00:00:00+00:00,6398
2023-12-25 00:00:00+00:00,6401
2023-12-26 00:00:00+00:00,6406
2023-12-28 00:00:00+00:00,6409
2023-12-30 00:00:00+00:00,6410
2023-12-31 00:00:00+00:00,6412
2024-01-01 00:00:00+00:00,6414
2024-01-02 00:00:00+00:00,6415
2024-01-03 00:00:00+00:00,6416
2024-01-04 00:00:00+00:00,6423
2024-01-05 00:00:00+00:00,6424
2024-01-06 00:00:00+00:00,6426
2024-01-07 00:00:00+00:00,6428
2024-01-08 00:00:00+00:00,6431
2024-01-09 00:00:00+00:00,6433
2024-01-10 00:00:00+00:00,6435
2024-01-11 00:00:00+00:00,6437
2024-01-12 00:00:00+00:00,6440
2024-01-13 00:00:00+00:00,6443
2024-01-14 00:00:00+00:00,6444
2024-01-15 00:00:00+00:00,6450
2024-01-16 00:00:00+00:00,6451
2024-01-17 00:00:00+00:00,6456
2024-01-18 00:00:00+00:00,6459
2024-01-19 00:00:00+00:00,6461
2024-01-20 00:00:00+00:00,6465
2024-01-21 00:00:00+00:00,6467
2024-01-22 00:00:00+00:00,6472
2024-01-23 00:00:00+00:00,6476
2024-01-24 00:00:00+00:00,6479
2024-01-25 00:00:00+00:00,6484
2024-01-26 00:00:00+00:00,6490
2024-01-27 00:00:00+00:00,6492
2024-01-29 00:00:00+00:00,6493
2024-01-30 00:00:00+00:00,6500
2024-01-31 00:00:00+00:00,6506
2024-02-01 00:00:00+00:00,6507
2024-02-02 00:00:00+00:00,6509
2024-02-03 00:00:00+00:00,6510
2024-02-04 00:00:00+00:00,6511
2024-02-05 00:00:00+00:00,6515
2024-02-06 00:00:00+00:00,6516
2024-02-07 00:00:00+00:00,6519
2024-02-08 00:00:00+00:00,6523
2024-02-09 00:00:00+00:00,6524
2024-02-11 00:00:00+00:00,6526
2024-02-12 00:00:00+00:00,6528
2024-02-13 00:00:00+00:00,6530
2024-02-14 00:00:00+00:00,6531
2024-02-15 00:00:00+00:00,6533
2024-02-16 00:00:00+00:00,6534
2024-02-17 00:00:00+00:00,6535
2024-02-19 00:00:00+00:00,6538
2024-02-20 00:00:00+00:00,6541
2024-02-21 00:00:00+00:00,6543
2024-02-22 00:00:00+00:00,6550
2024-02-23 00:00:00+00:00,6558
2024-02-24 00:00:00+00:00,6559
2024-02-25 00:00:00+00:00,6562
2024-02-26 00:00:00+00:00,6564
2024-02-27 00:00:00+00:00,6571
2024-02-28 00:00:00+00:00,6576
2024-02-29 00:00:00+00:00,6585
2024-03-01 00:00:00+00:00,6588
2024-03-02 00:00:00+00:00,6591
2024-03-03 00:00:00+00:00,6595
2024-03-04 00:00:00+00:00,6607
2024-03-05 00:00:00+00:00,6623
2024-03-06 00:00:00+00:00,6665
2024-03-07 00:00:00+00:00,6694
2024-03-08 00:00:00+00:00,6702
2024-03-09 00:00:00+00:00,6705
2024-03-10 00:00:00+00:00,6710
2024-03-11 00:00:00+00:00,6712
2024-03-12 00:00:00+00:00,6715
2024-03-13 00:00:00+00:00,6719
2024-03-14 00:00:00+00:00,6721
2024-03-15 00:00:00+00:00,6727
2024-03-16 00:00:00+00:00,6729
2024-03-17 00:00:00+00:00,6731
2024-03-18 00:00:00+00:00,6733
2024-03-19 00:00:00+00:00,6737
2024-03-20 00:00:00+00:00,6739
2024-03-21 00:00:00+00:00,6742
